,"Wilde, Oscar","Machiavelli, Niccolò",Plato,"Russell, Bertrand","Locke, John","Nietzsche, Friedrich Wilhelm","Wittgenstein, Ludwig","Hesse, Hermann","Engels, Friedrich","Mill, John Stuart","Kant, Immanuel","Dewey, John","Pascal, Blaise",Aristotle,Boethius,"Spinoza, Benedictus de","Descartes, René","Emerson, Ralph Waldo","Hume, David","Schopenhauer, Arthur","Durkheim, Émile","James, William","Gobineau, Arthur, comte de"
remembrance,0.41099746826339323,0.08219949365267865,0.0,0.24659848095803594,0.1643989873053573,0.1643989873053573,0.08219949365267865,0.24659848095803594,0.0,0.0,0.0,0.08219949365267865,0.5753964555687505,0.24659848095803594,0.41099746826339323,0.1643989873053573,0.0,0.08219949365267865,0.08219949365267865,0.0,0.0,0.1643989873053573,0.08219949365267865
entrances,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0
mend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
möchten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
heaviest,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shivered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rhythm,0.0,0.0,0.8017837257372732,0.0,0.0,0.0,0.5345224838248488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672612419124244,0.0,0.0
incident,0.0,0.2581988897471611,0.2581988897471611,0.0,0.2581988897471611,0.2581988897471611,0.0,0.0,0.0,0.2581988897471611,0.0,0.7745966692414834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.0
ablution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prisoner,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.917662935482247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174
sex,0.0,0.0,0.5547001962252291,0.0,0.0,0.0,0.0,0.0,0.5547001962252291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5547001962252291,0.0,0.0,0.2773500981126146,0.0,0.0
ihm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
musicians,0.3779644730092272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779644730092272,0.0,0.0,0.3779644730092272,0.0,0.0,0.7559289460184544,0.0,0.0,0.0,0.0,0.0
hull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anatomize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.8944271909999159,0.0,0.0,0.0,0.0
asunder,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.9701425001453319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radical,0.0,0.0,0.0,0.36650833306891567,0.0,0.36650833306891567,0.0,0.0,0.4886777774252209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886777774252209,0.0,0.0,0.12216944435630522,0.4886777774252209,0.0
rulers,0.0,0.8528028654224417,0.0,0.0,0.42640143271122083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21320071635561041
verhältnis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
subterranean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sake,0.0,0.0,0.5298129428260175,0.0,0.0,0.0,0.13245323570650439,0.13245323570650439,0.0,0.5298129428260175,0.39735970711951313,0.0,0.13245323570650439,0.26490647141300877,0.13245323570650439,0.26490647141300877,0.0,0.0,0.0,0.0,0.0,0.26490647141300877,0.0
denial,0.20412414523193154,0.0,0.0,0.20412414523193154,0.0,0.4082482904638631,0.0,0.8164965809277261,0.0,0.20412414523193154,0.0,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
komödiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mistress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863939238321437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643989873053573
angestrebten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
einsetzt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
envoy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320502943378437,0.0,0.0,0.0,0.5547001962252291,0.0,0.0,0.0,0.0,0.0
achaeans,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avalanche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
relates,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.6255432421712244,0.0,0.20851441405707477,0.20851441405707477,0.20851441405707477,0.0,0.41702882811414954,0.41702882811414954,0.0,0.0,0.20851441405707477,0.0,0.20851441405707477
glowing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pillaged,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
motto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
besonders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
men,0.08799181714149107,0.21997954285372767,0.2749744285671596,0.03299693142805915,0.7259324914173013,0.16498465714029575,0.18698261142566852,0.142986702854923,0.03299693142805915,0.09899079428417745,0.010998977142686384,0.021997954285372767,0.1979815885683549,0.07699283999880469,0.16498465714029575,0.07699283999880469,0.24197749713910044,0.1979815885683549,0.03299693142805915,0.0,0.07699283999880469,0.12098874856955022,0.21997954285372767
imperishable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638631,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.8164965809277261
enounce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloud,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25
complainings,0.0,0.0,0.0,0.0,0.19653653462412551,0.0,0.3275608910402092,0.0,0.0,0.06551217820804184,0.06551217820804184,0.0,0.0,0.0,0.9171704949125857,0.0,0.0,0.06551217820804184,0.0,0.0,0.0,0.0,0.0
pettiest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
xxix,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valerius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
summing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mark,0.24253562503633297,0.7276068751089989,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.24253562503633297,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0
ado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
pride,0.20851441405707477,0.0,0.20851441405707477,0.0,0.0,0.20851441405707477,0.6255432421712244,0.0,0.0,0.20851441405707477,0.0,0.0,0.20851441405707477,0.0,0.41702882811414954,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.41702882811414954
picturesque,0.9210354677440036,0.038376477822666816,0.038376477822666816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07675295564533363,0.038376477822666816,0.0,0.0,0.038376477822666816,0.3453883004040013,0.07675295564533363,0.0,0.038376477822666816,0.0,0.11512943346800045
distractions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779644730092272,0.0,0.3779644730092272,0.3779644730092272,0.7559289460184544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heiteres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
grinding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ages,0.0,0.0,0.05997601439040672,0.0,0.05997601439040672,0.17992804317122016,0.0,0.0,0.5397841295136605,0.05997601439040672,0.0,0.05997601439040672,0.0,0.0,0.11995202878081344,0.0,0.17992804317122016,0.05997601439040672,0.05997601439040672,0.0,0.0,0.0,0.7796881870752873
sparingness,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
answering,0.5555730530927816,0.11905136851988177,0.03968378950662725,0.39683789506627254,0.39683789506627254,0.03968378950662725,0.2777865265463908,0.19841894753313627,0.0,0.158735158026509,0.158735158026509,0.0793675790132545,0.0,0.23810273703976353,0.23810273703976353,0.11905136851988177,0.0,0.11905136851988177,0.11905136851988177,0.0,0.11905136851988177,0.03968378950662725,0.11905136851988177
busied,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
proveth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
notwithstanding,0.0,0.2672612419124244,0.0,0.0,0.8017837257372732,0.0,0.0,0.0,0.0,0.2672612419124244,0.0,0.0,0.2672612419124244,0.0,0.0,0.0,0.2672612419124244,0.0,0.2672612419124244,0.0,0.0,0.0,0.0
void,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hoped,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42640143271122083,0.0,0.8528028654224417,0.0,0.21320071635561041,0.0,0.0,0.0,0.0
dinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
jade,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lived,0.10259783520851541,0.30779350562554625,0.0,0.0,0.0,0.30779350562554625,0.30779350562554625,0.6155870112510925,0.0,0.0,0.0,0.10259783520851541,0.20519567041703082,0.10259783520851541,0.20519567041703082,0.0,0.10259783520851541,0.20519567041703082,0.0,0.0,0.0,0.0,0.41039134083406165
requirements,0.0,0.0,0.0,0.23284515771189984,0.11642257885594992,0.03880752628531664,0.11642257885594992,0.07761505257063328,0.3104602102825331,0.34926773656784976,0.5821128942797497,0.3104602102825331,0.1940376314265832,0.34926773656784976,0.03880752628531664,0.11642257885594992,0.07761505257063328,0.0,0.2716526839972165,0.0,0.03880752628531664,0.0,0.03880752628531664
malignity,0.0,0.5773502691896258,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genannt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
exists,0.0,0.0,0.0,0.17841031003501578,0.0,0.0,0.0,0.0,0.05947010334500526,0.0,0.05947010334500526,0.17841031003501578,0.08920515501750789,0.05947010334500526,0.05947010334500526,0.9217866018475815,0.0,0.05947010334500526,0.02973505167250263,0.0,0.05947010334500526,0.23788041338002103,0.0
sang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
excel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ship,0.0,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886751345948129,0.0,0.0,0.0,0.8660254037844387,0.0,0.0,0.0,0.2886751345948129,0.0
timorous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
forebodings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
assists,0.0,0.7022468831767834,0.11704114719613057,0.23408229439226114,0.23408229439226114,0.0,0.0,0.0,0.0,0.0,0.11704114719613057,0.3511234415883917,0.0,0.0,0.11704114719613057,0.0,0.0,0.11704114719613057,0.4681645887845223,0.0,0.0,0.0,0.0
ausdünstung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
correct,0.08873565094161139,0.08873565094161139,0.0,0.0,0.08873565094161139,0.08873565094161139,0.17747130188322277,0.08873565094161139,0.0,0.26620695282483414,0.26620695282483414,0.17747130188322277,0.26620695282483414,0.26620695282483414,0.08873565094161139,0.0,0.7098852075328911,0.0,0.17747130188322277,0.0,0.0,0.26620695282483414,0.0
adornments,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wider,0.0,0.0,0.0,0.0,0.0,0.6030226891555273,0.0,0.0,0.0,0.0,0.0,0.30151134457776363,0.0,0.30151134457776363,0.30151134457776363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6030226891555273
ellis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skeleton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475
struggled,0.1257389226923863,0.0,0.0,0.0,0.0,0.06286946134619315,0.1257389226923863,0.0,0.9430419201928972,0.0,0.0,0.18860838403857944,0.0,0.0,0.06286946134619315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18860838403857944
stahl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inlvstris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mistakest,0.0,0.09901475429766744,0.09901475429766744,0.19802950859533489,0.2970442628930023,0.19802950859533489,0.0,0.0,0.0,0.39605901719066977,0.0,0.19802950859533489,0.39605901719066977,0.0,0.2970442628930023,0.0,0.19802950859533489,0.09901475429766744,0.4950737714883372,0.0,0.0,0.19802950859533489,0.19802950859533489
anstotleâ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inn,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esau,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insufferable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17677669529663687,0.35355339059327373,0.17677669529663687,0.0,0.17677669529663687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8838834764831843,0.0
gold,0.8017837257372732,0.2672612419124244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2672612419124244,0.0,0.2672612419124244,0.2672612419124244,0.2672612419124244,0.0,0.0,0.0,0.0
meiklejohn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diätetische,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
overturning,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0
slightest,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.75,0.08333333333333333,0.4166666666666667,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333
archive,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
mutable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
penny,0.7071067811865475,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
honourable,0.0,0.2004459314343183,0.5345224838248488,0.0,0.0,0.1336306209562122,0.1336306209562122,0.0668153104781061,0.1336306209562122,0.0668153104781061,0.0668153104781061,0.0,0.0668153104781061,0.1336306209562122,0.7349684152591671,0.0,0.0,0.0,0.0668153104781061,0.0,0.0,0.0,0.2004459314343183
appellation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.0,0.0,0.0,0.0
sell,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258
kinder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
game,0.0,0.0,0.17677669529663687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17677669529663687,0.0,0.0,0.35355339059327373,0.0,0.0,0.0,0.0,0.0,0.0,0.8838834764831843,0.17677669529663687
bars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
didot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wogegen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
besagtem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
define,0.23570226039551587,0.0,0.11785113019775793,0.0,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,0.23570226039551587,0.23570226039551587,0.0,0.0,0.0,0.7071067811865476,0.0,0.23570226039551587,0.11785113019775793,0.0,0.3535533905932738,0.11785113019775793,0.23570226039551587
chaps,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veil,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
big,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indigenous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speak,0.12278182636050872,0.1637091018140116,0.49112730544203487,0.12278182636050872,0.12278182636050872,0.1637091018140116,0.24556365272101743,0.40927275453502904,0.0818545509070058,0.0409272754535029,0.0,0.12278182636050872,0.5320545808955378,0.0,0.1637091018140116,0.0409272754535029,0.1637091018140116,0.1637091018140116,0.0,0.0,0.0409272754535029,0.12278182636050872,0.1637091018140116
enjoy,0.0,0.17407765595569785,0.0,0.0,0.5222329678670935,0.17407765595569785,0.0,0.0,0.0,0.17407765595569785,0.0,0.17407765595569785,0.0,0.0,0.17407765595569785,0.0,0.5222329678670935,0.3481553119113957,0.3481553119113957,0.17407765595569785,0.0,0.17407765595569785,0.0
erscheinung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
writes,0.0,0.769800358919501,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.19245008972987526,0.0
chart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
wresting,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uninvited,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pristine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
übrigens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
bedenken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hauptsache,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
