0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.508,0.921,5,-1.644,1,0.303,0.246,0.0,0.221,0.681,93.058,4,No More Parties In LA,Kanye West,68,374413,2016-06-10
0.631,0.923,6,-4.928,0,0.409,0.025,0.0,0.438,0.623,90.054,4,What You Talkin',EPMD,8,234386,2013-02-05
0.572,0.407,3,-11.61,1,0.0563,0.75,3.7e-05,0.0792,0.895,207.425,4,She Caught the Katy and Left Me a Mule to Ride,Taj Mahal,35,208733,1968
0.472,0.284,2,-11.818,1,0.0302,0.933,0.823,0.146,0.179,139.143,4,Tones For Joan's Bones - Rudy Van Gelder 24-Bit Mastering/2003 Remaster,Blue Mitchell,11,397480,2005-01-01
0.663,0.691,7,-7.516,1,0.036,0.0199,0.00949,0.37,0.816,120.596,4,Heavy Metal Drummer - 2022 Remaster,Wilco,47,189093,2002
0.764,0.24,0,-11.229,1,0.105,0.862,0.00663,0.101,0.525,76.019,4,Call Me Up,HOMESHAKE,51,148563,2017-02-03
0.578,0.618,6,-11.1,0,0.0284,0.457,0.946,0.0765,0.455,121.023,4,Déshominisation (I),Alain Goraguer,34,230200,2005
0.385,0.57,5,-11.674,1,0.0464,0.492,0.013,0.13,0.637,80.971,4,Give Me Love (Give Me Peace on Earth),George Harrison,54,215701,1973-05-30
0.359,0.3,7,-9.918,0,0.0287,0.728,0.404,0.112,0.238,140.168,4,Operation Survie,Janko Nilovic,5,215059,2019-02-01
0.74,0.908,2,-8.789,0,0.0532,0.0488,0.0125,0.0278,0.598,103.614,4,No Jive,The Strangeloves,6,149066,1965
0.491,0.359,4,-10.174,0,0.0298,0.336,0.616,0.126,0.408,182.353,4,Harlem Hendoo,Al Hirt,33,159200,1967-08-21
0.668,0.508,8,-7.747,1,0.0486,0.792,0.0,0.0618,0.892,119.633,4,Can't Live Without Her,Billy Butler,14,135840,1966
0.579,0.302,10,-12.393,1,0.466,0.628,4.11e-06,0.143,0.274,107.567,4,When Seasons Change,Curtis Mayfield,25,326133,1975
0.659,0.664,0,-5.628,1,0.217,0.00953,0.00045,0.0788,0.708,119.983,4,Deadbeat Summer,Neon Indian,44,242706,2009-10-13
0.594,0.438,11,-10.171,0,0.0245,0.288,0.741,0.114,0.545,92.007,4,Hoops,Michael Nau,33,267870,2019-09-26
0.349,0.892,6,-3.011,1,0.351,0.112,0.0,0.212,0.849,172.639,4,Our Streets (feat. A$AP Ferg) (feat. A$AP Ferg),DJ Premier,43,183687,2017-11-02
0.358,0.879,6,-4.696,1,0.0458,3.87e-05,0.347,0.602,0.479,116.987,4,Sleepy Dog,Wand,14,156986,2015-09-25
0.672,0.607,9,-12.572,1,0.0613,0.00294,0.000399,0.311,0.565,76.506,4,We Going to Evil Wayz,DJ Yung Vamp,25,263529,2020-09-02
0.649,0.429,4,-11.23,0,0.0802,0.0913,0.00137,0.0319,0.465,116.515,4,Imagination,Floetry,25,394946,2005-01-01
0.532,0.597,10,-6.109,1,0.0261,0.464,0.000123,0.0643,0.345,80.031,1,West Coast,Coconut Records,59,210106,2007-04-17
0.801,0.512,0,-7.273,1,0.0349,0.291,0.656,0.118,0.484,109.993,4,The Sun,Kowloon,42,248526,2021-10-22
0.472,0.292,10,-11.591,1,0.0321,0.872,0.0007,0.128,0.824,177.624,4,Martha My Dear - Remastered 2009,The Beatles,51,148573,1968-11-22
0.597,0.384,9,-7.727,1,0.0297,0.916,2.66e-05,0.155,0.697,141.236,4,A Rose For Emily,The Zombies,39,139093,1968
0.892,0.805,0,-6.469,1,0.363,0.0793,5.75e-06,0.0447,0.471,93.377,4,Refuse To Lose,Non Phixion,32,287480,1998-07-14
0.815,0.56,10,-11.386,0,0.258,0.00516,0.0265,0.321,0.384,99.579,4,That's When Ya Lost (feat. Pep Love),Souls Of Mischief,37,214733,1993-02-13
0.763,0.541,9,-8.843,0,0.329,0.466,0.0,0.0693,0.885,90.032,4,Flava in Ya Ear,Craig Mack,55,217466,1994-01-01
0.371,0.75,7,-5.382,0,0.402,0.601,0.0,0.482,0.729,173.456,4,HOT WIND BLOWS (feat. Lil Wayne),"Tyler, The Creator",66,155292,2021-06-25
0.657,0.826,4,-12.339,1,0.0358,0.0254,0.00974,0.708,0.685,128.144,4,Weird Science,Oingo Boingo,50,368760,1985-01-01
0.669,0.633,2,-11.903,0,0.049,0.0137,0.0178,0.0979,0.862,90.626,4,Love Is A Battlefield,Pat Benatar,63,245400,2001-01-01
0.382,0.68,5,-5.822,0,0.179,0.0847,0.00451,0.284,0.816,130.661,3,The Exclusive,Quasimoto,24,156480,2005-05-03
0.446,0.435,10,-6.377,1,0.0306,0.444,0.337,0.143,0.455,130.475,4,"You, Forever",Sam Evian,17,211818,2018-06-01
0.6,0.677,9,-7.195,1,0.294,0.318,0.0,0.342,0.716,92.612,4,R.A.G.U.,Ghostface Killah,23,159773,2006-01-01
0.653,0.724,0,-9.521,1,0.0741,0.295,0.732,0.155,0.748,160.0,4,Habit Creature,Tōth,37,182732,2021-04-30
0.554,0.694,8,-7.918,0,0.154,0.0096,4.09e-06,0.295,0.388,127.518,4,God Bless Amerika,Lil Wayne,44,303000,2013-01-01
0.629,0.682,11,-6.75,1,0.329,0.303,0.0,0.173,0.736,75.331,4,Salute,Fabolous,27,267266,2009-01-01
0.809,0.424,6,-10.42,1,0.121,0.0149,1.6e-06,0.0788,0.369,84.43,4,Place To Be,Ill Biskits,8,282333,1996-01-02
0.32,0.428,5,-14.262,1,0.0536,0.00349,0.000276,0.519,0.411,172.603,4,No More Lonely Nights (Ballad) - Remastered 1993,Paul McCartney,51,312733,1984-10-22
0.861,0.533,0,-5.995,1,0.199,0.253,1.71e-06,0.0535,0.61,111.986,4,Juice,Young Franco,52,211212,2020-02-28
0.538,0.469,5,-12.806,0,0.126,0.128,0.633,0.106,0.15,83.748,4,Rasheed,Okvsho,44,206945,2021-09-24
0.619,0.416,7,-10.639,1,0.0358,0.132,2.63e-05,0.661,0.535,78.653,4,Easy Rider,Big Brother & The Holding Company,36,143360,1967
0.779,0.694,1,-7.657,1,0.143,0.0038,0.196,0.298,0.765,93.173,4,How Nice I Am,World Renown,31,236973,2001-11-21
0.492,0.391,6,-15.98,1,0.0459,0.629,0.0111,0.161,0.533,133.972,4,Da-Duh-Dah,King Curtis,9,309200,1994-01-01
0.743,0.233,8,-10.424,1,0.0493,0.84,0.842,0.117,0.447,80.023,4,Calabi,KOMOREBI,15,134250,2020-10-23
0.498,0.694,5,-11.291,0,0.0867,0.489,0.000854,0.365,0.609,78.882,4,Down The Backstreets,Guru,37,288000,1993-01-01
0.615,0.0114,6,-27.372,1,0.0524,0.986,0.911,0.109,0.352,77.108,3,Ripples,Elba,21,159017,2022-12-09
0.467,0.367,9,-8.164,1,0.0298,0.771,2.27e-05,0.0847,0.205,70.856,4,Telephone Line,Electric Light Orchestra,59,280360,1976-09-01
0.27,0.661,10,-8.648,0,0.0455,0.772,0.862,0.266,0.531,127.172,4,Retreat!,Crumb,52,90840,2021-04-30
0.789,0.494,1,-13.702,1,0.0456,0.0923,0.000408,0.144,0.826,104.593,4,Right Place Wrong Time,Dr. John,58,175240,1973
0.541,0.186,9,-21.91,0,0.0324,0.787,0.914,0.0905,0.762,136.965,4,Little Sunflower,Freddie Hubbard,34,475200,1967
0.791,0.511,4,-10.66,1,0.0388,0.219,0.945,0.0859,0.358,102.038,3,Hot In The Shade,Poolside,35,233196,2017-06-20
0.86,0.701,4,-5.068,0,0.193,0.0268,0.00159,0.0842,0.603,111.937,4,ugh!,dwilly,38,171964,2019-02-15
0.435,0.404,4,-13.252,1,0.0266,0.0366,0.351,0.117,0.366,154.959,3,Swimming,Lunar Vacation,43,280251,2017-08-10
0.67,0.391,4,-9.939,0,0.0729,0.431,0.0,0.24,0.108,79.971,4,North Star (feat. CeeLo Green),Offset,42,245759,2019-02-22
0.732,0.529,7,-9.193,1,0.29,0.631,0.0169,0.092,0.354,90.026,4,Wingspan Hidden from the Zookeeper,Dada Plan,0,128674,2020-03-13
0.851,0.42,9,-13.637,1,0.096,0.392,0.0,0.0818,0.342,97.008,4,In love again,Reckless Child,22,199149,2021-10-18
0.392,0.623,8,-14.807,0,0.602,0.542,5.12e-05,0.122,0.656,170.993,4,I Wander,Atwood Stephens,12,202799,2022-09-26
0.603,0.448,9,-10.548,0,0.0934,0.392,0.0157,0.105,0.509,119.717,4,Drowning in the Sea of Love,Joe Simon,43,203106,1972-01-01
0.448,0.631,6,-6.266,1,0.36,0.645,0.0,0.401,0.841,73.173,4,"Hollow Bones (feat. Raekwon, Inspectah Deck & Ghostface Killah)",Wu-Tang Clan,39,217333,2000-11-20
0.663,0.522,1,-8.741,1,0.0374,0.392,5.41e-06,0.197,0.301,99.759,4,Every Time the Sun Comes Up,Sharon Van Etten,57,262520,2014-05-27
0.525,0.717,0,-6.06,1,0.0339,0.0716,0.575,0.121,0.211,130.898,4,Saturday,Real Estate,39,283026,2017-03-17
0.591,0.646,0,-7.648,1,0.0272,0.122,0.000111,0.307,0.9,94.846,4,Our Lips Just Seem To Rhyme Every Time,The Marvelettes,7,193066,1970-01-01
0.509,0.508,9,-11.33,0,0.0319,0.74,0.305,0.0979,0.366,79.923,4,Bum Bum Bum,Cass McCombs,44,299671,2016-08-26
0.811,0.431,2,-9.85,1,0.393,0.727,0.935,0.112,0.336,89.965,4,Snack,Nalim,10,120058,2022-04-13
0.621,0.648,10,-9.972,0,0.389,0.281,0.0,0.324,0.801,93.2,4,G.M.C.,Viktor Vaughn,35,213080,2003
0.406,0.844,0,-6.434,1,0.0906,0.00341,0.00115,0.357,0.597,129.572,4,Mildenhall - Flipped,The Shins,18,257373,2018-01-19
0.691,0.696,10,-7.121,0,0.319,0.428,2.17e-05,0.249,0.696,94.185,4,What A Nigga Know - Q3 Album Version,KMD,24,216787,2000-05-15
0.677,0.828,1,-8.661,1,0.339,0.0653,0.0,0.431,0.691,85.201,4,Whatever,Jeru The Damaja,42,196426,1996-01-01
0.744,0.602,10,-8.817,1,0.0731,0.0505,6.66e-06,0.111,0.606,83.985,4,Methods,Charizma,38,247480,2003-12-01
0.853,0.569,11,-13.614,1,0.164,0.168,0.622,0.155,0.544,92.194,4,Graffiti,Digable Planets,34,243373,1994-10-10
0.702,0.871,10,-6.728,0,0.0926,0.127,4.18e-05,0.0819,0.664,107.982,4,Too Shy,Kajagoogoo,58,221520,1983
0.67,0.764,4,-6.652,0,0.357,0.0391,1.84e-05,0.0317,0.714,104.449,4,El Chupa Nibre,DANGERDOOM,49,156253,2005-10-17
0.665,0.624,10,-11.106,0,0.049,0.505,0.0104,0.518,0.717,127.083,4,Sunglasses At Night,Corey Hart,55,320000,1983
0.518,0.618,11,-8.348,1,0.885,0.0341,0.0,0.709,0.274,189.895,4,Time to Build,Mic Geronimo,27,310200,1995-11-24
0.464,0.459,7,-8.736,0,0.0314,0.365,0.28,0.117,0.0786,142.017,4,The Void,Kid Cudi,55,325413,2020-12-11
0.556,0.302,6,-17.935,0,0.0503,0.961,0.946,0.0689,0.132,151.067,4,Reckless,SPEECHLESS,32,153000,2020-05-15
0.767,0.447,0,-12.049,1,0.0607,0.51,0.011,0.138,0.725,95.032,4,The Keys,Matt Duncan,55,217058,2013-01-15
0.628,0.825,1,-8.374,0,0.155,0.00777,0.000858,0.382,0.718,95.655,4,Money & Shows,Real Live,13,234066,1996-06-01
0.676,0.649,9,-7.932,1,0.0301,0.232,0.255,0.0996,0.385,85.005,4,Kahlil Gibran,STRFKR,55,239413,2013-02-19
0.6,0.37,2,-12.345,1,0.0376,0.183,9.94e-05,0.153,0.254,127.453,4,Down By The River,Buddy Miles,43,380453,1970-01-01
0.599,0.398,7,-10.14,0,0.03,0.201,0.00324,0.245,0.504,69.709,4,In the Mood,Tyrone Davis,45,249613,1979
0.857,0.684,4,-7.267,1,0.128,0.298,0.00258,0.0909,0.712,105.29,4,I Love You More,Rene & Angela,38,334040,1981-08-10
0.761,0.733,2,-7.154,1,0.228,0.0223,1.98e-06,0.379,0.397,89.015,4,So Strange,CZARFACE,35,154826,2021-05-07
0.354,0.741,1,-6.389,1,0.0806,0.018,0.0134,0.0753,0.596,142.348,4,Bold as Love,Jimi Hendrix,53,251013,1967-12-01
0.575,0.787,11,-9.168,1,0.0282,0.197,0.102,0.0587,0.722,141.604,4,Suicide Day,A Flock Of Seagulls,11,323626,1984
0.536,0.692,1,-8.899,1,0.0298,0.15,4e-06,0.15,0.614,111.402,3,I Got You Babe - Single Version Mono,Sonny & Cher,20,191355,1965
0.724,0.525,0,-10.84,1,0.0452,0.0135,0.058,0.129,0.112,114.017,4,Pills,Soudiere,13,218969,2017-08-16
0.637,0.432,2,-13.219,1,0.033,0.0267,0.0185,0.0756,0.856,116.421,4,Reach Out Of The Darkness,Friend & Lover,37,190706,1968-01-01
0.699,0.898,4,-6.231,0,0.093,0.0476,0.00189,0.267,0.348,88.92,4,Ain't No Love,Real Live,13,274026,1996-06-01
0.544,0.166,1,-23.594,1,0.0593,0.674,0.844,0.616,0.168,140.844,4,"Stompin' At The Savoy - Live At The Spotlite Club, Washington, D.C./1958",Ahmad Jamal Trio,14,254413,1958-12-06
0.404,0.645,0,-6.522,1,0.0608,0.101,0.0,0.108,0.665,171.744,4,H.I.P.H.O.P.,Reks,18,170413,2016-09-09
0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,4,It Ain't Hard to Tell,Nas,64,202106,1994-04-19
0.774,0.589,6,-5.411,1,0.325,0.109,0.0,0.053,0.683,80.028,3,The Essence,AZ,33,209040,2002-01-01
0.871,0.535,4,-11.213,0,0.34,0.0897,0.314,0.0958,0.575,93.98,4,(Rap) Superstar - Alchemist Remix,Cypress Hill,10,284360,2000-10-31
0.543,0.567,2,-5.241,0,0.129,0.468,0.0,0.171,0.351,143.744,4,Rose In Harlem,Teyana Taylor,53,222828,2018-06-23
0.764,0.24,0,-11.229,1,0.105,0.862,0.00663,0.101,0.525,76.019,4,Call Me Up,HOMESHAKE,51,148563,2017-02-03
0.695,0.866,1,-4.358,1,0.389,0.0969,0.0,0.645,0.464,87.972,4,Blank Canvas,Marcus D,16,286812,2015-03-11
0.623,0.58,0,-10.552,0,0.239,0.116,0.0,0.117,0.555,75.04,4,Mo Brooklyn Mo Harlem,John Jackson,24,311346,2013-06-23
0.74,0.824,1,-5.09,1,0.303,0.364,0.0,0.302,0.683,88.733,4,Wild for the Night,Rampage,33,272560,1997-07-18
0.73,0.71,0,-8.41,1,0.0682,0.373,0.946,0.173,0.193,100.043,4,The Ballað Of The Broken Birdie Records,múm,30,325560,2005-10-04
0.721,0.808,11,-9.615,0,0.0341,0.595,0.796,0.0974,0.564,89.977,4,path of the wind,aekasora,46,215066,2018-05-27
0.837,0.781,11,-3.798,1,0.171,0.00548,0.00394,0.134,0.763,100.512,4,Off the Books (feat. Big Pun & Cuban Link),The Beatnuts,54,168773,2001-04-03
0.684,0.295,4,-12.773,1,0.077,0.563,0.577,0.111,0.47,118.009,4,Lost in Florence,Kendall Miles,43,92270,2017-07-05
0.743,0.333,10,-10.999,0,0.0816,0.0467,0.964,0.0953,0.694,87.995,4,Village,Jost Esser,12,120488,2022-02-04
0.714,0.887,7,-5.419,1,0.294,0.0369,0.11,0.0503,0.87,96.155,4,Ill Bomb,Funk Flex,39,241626,2000-09-05
0.632,0.757,4,-12.059,0,0.061,0.0593,0.00733,0.228,0.726,110.109,4,On a Plane,Kajagoogoo,15,253986,1984
0.515,0.833,4,-9.409,1,0.0362,0.637,0.946,0.302,0.965,178.48,4,You Can Have It All,Yo La Tengo,49,276640,2000-02-22
0.242,0.877,9,-4.927,1,0.0574,0.737,0.872,0.0771,0.698,148.473,4,Albuquerque Freakout,Holy Wave,17,284000,2013-02-12
0.574,0.875,8,-4.71,0,0.0579,0.00838,0.0211,0.877,0.967,123.006,4,Monky Disco,Babe Rainbow,41,208079,2017-09-01
0.652,0.587,6,-15.418,0,0.0885,0.506,0.11,0.114,0.477,106.968,4,Right on for the Darkness,Curtis Mayfield,32,449733,1973-05-01
0.806,0.821,8,-5.877,1,0.314,0.269,0.0,0.0879,0.799,143.865,4,Lavish (feat. Logic & Mojo),Just Juice,39,245916,2015-07-29
0.335,0.669,9,-4.922,0,0.0386,0.00256,0.695,0.349,0.55,138.463,4,25 O'Clock - 2001 Mix,The Dukes Of Stratosphear,31,303866,1987
0.879,0.537,6,-7.197,1,0.204,0.464,0.0,0.0984,0.628,93.993,4,Halfway Hoes,SaysoTheMac,50,153191,2019-08-09
0.345,0.606,5,-9.433,0,0.0412,0.888,0.0238,0.288,0.442,98.677,4,How Can You Say It,Gloria Ann Taylor,36,172973,2015-11-27
0.566,0.64,2,-7.88,1,0.0249,0.903,0.474,0.134,0.332,133.53,4,Meet Me in the City,Junior Kimbrough,46,151360,2009
0.633,0.778,4,-6.982,0,0.0283,0.187,0.716,0.394,0.929,125.996,4,Deep Dream,STRFKR,50,220417,2020-04-10
0.34,0.491,7,-7.0,1,0.0322,0.428,0.0397,0.226,0.248,176.309,3,Grass Is Greener,St. Paul & The Broken Bones,44,254333,2014-02-18
0.457,0.909,7,-3.189,1,0.0576,0.661,1.54e-06,0.124,0.827,93.193,4,"Bold Soul Sister, Bold Soul Brother - USDEA0400901",The Black On White Affair,36,176613,2004
0.789,0.519,8,-8.605,1,0.255,0.612,0.0,0.291,0.854,91.385,4,Intentions,Yogisoul,35,178866,2016-06-17
0.755,0.731,2,-10.517,0,0.0412,0.00523,0.854,0.216,0.614,118.002,4,Hello,Axel Boman,40,519467,2013-11-11
0.82,0.797,0,-7.338,1,0.0511,0.0066,0.00124,0.366,0.75,129.661,3,House At The Sea - Psychemagik Edit,Goya,36,414412,2012-10-22
0.86,0.41,9,-13.625,0,0.0473,0.306,0.000669,0.0424,0.653,98.269,4,Nomalizo,Letta Mbulu,48,311866,1996
0.897,0.781,1,-6.377,1,0.301,0.0131,0.235,0.352,0.622,94.026,4,Do You Feel Me,Young Cellski,8,226280,2011-02-22
0.897,0.42,6,-4.52,0,0.297,0.0772,5.66e-06,0.278,0.337,92.582,4,Homeboyz,The Comrads,34,194840,1997
0.275,0.527,2,-10.059,1,0.0316,0.506,0.0366,0.177,0.365,149.836,4,Teach Me How,Wee,27,157826,2008-08-26
0.699,0.571,5,-11.546,0,0.0546,0.479,0.0,0.0804,0.583,109.928,4,"When Did You Stop Loving Me, When Did I Stop Loving You",Marvin Gaye,35,376266,1978-12-15
0.416,0.319,0,-12.97,1,0.0299,0.861,0.000554,0.107,0.28,95.307,4,My Song,Labi Siffre,51,284480,1972
0.403,0.785,9,-6.02,1,0.0383,0.0101,0.599,0.0654,0.434,88.807,4,"Flowers in My Hair, Demons in My Head",The Mystery Lights,43,199560,2016-06-24
0.645,0.796,9,-6.835,1,0.219,0.0899,0.0401,0.127,0.537,83.32,4,mylife,Knxwledge,35,103633,2015-05-05
0.513,0.6,5,-10.132,0,0.322,0.48,0.000165,0.169,0.23,78.976,4,Moment Hung,Navy Blue,39,145781,2020-12-22
0.928,0.494,4,-8.778,0,0.304,0.0711,8.16e-05,0.0826,0.619,96.374,4,Soul Food,Goodie Mob,36,236466,1995-11-06
0.647,0.596,4,-8.114,0,0.335,0.16,0.0,0.216,0.379,78.759,4,Wolves (Intro),Dead Prez,23,136733,2000-02-08
0.729,0.259,11,-12.908,1,0.873,0.723,0.0,0.126,0.706,77.798,4,Rain Wars,Haz3us,13,96082,2023-01-11
0.519,0.811,7,-4.76,0,0.0825,0.683,0.217,0.0927,0.819,104.848,4,Ride on Baby,William Onyeabor,29,390280,2016-12-16
0.786,0.78,4,-9.207,0,0.0516,0.13,0.396,0.148,0.685,116.295,4,Things Fall Apart - Vocal,Steve Monite,33,332327,2022-04-22
0.582,0.93,1,-4.826,1,0.401,0.0648,0.0,0.06,0.827,78.269,4,"Giant Steps (feat. Bishop Lamont, Torae, Skyzoo & DJ Revolution)",Blu,9,293266,2018-04-13
0.8,0.431,3,-14.328,0,0.0521,0.166,0.654,0.0666,0.888,90.966,4,I Want Troll With You - Gentle Dom Remix,Connan Mockasin,35,282633,2020-05-14
0.583,0.603,5,-10.791,1,0.0286,0.169,0.843,0.11,0.482,150.076,4,Young Again,GENTS,42,324000,2015
0.687,0.772,1,-4.462,1,0.0291,0.0565,0.0001,0.0602,0.493,100.01,4,Put a Light On,Generationals,57,224933,2013-04-02
0.698,0.544,8,-14.503,0,0.059,0.531,0.0615,0.0786,0.916,147.948,4,Ain't No Doubt About It,The Emotions,8,205533,1978-01-03
0.33,0.862,7,-3.404,1,0.117,0.0924,2.04e-06,0.173,0.387,114.051,4,Panis Et Circenses,Os Mutantes,39,220453,1968-01-01
0.847,0.452,10,-9.656,0,0.28,0.107,0.0,0.633,0.793,90.098,4,Western Bay Players,Guce,15,289733,1995-01-01
0.78,0.677,4,-7.316,0,0.0515,0.0758,2.11e-06,0.271,0.714,92.904,4,Neva Was a Baller,K-Dee,12,275095,2015-08-13
0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,4,ORANGE SODA,Baby Keem,78,129882,2019-07-19
0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,4,Sky,Playboi Carti,79,193234,2020-12-25
0.546,0.671,0,-7.004,1,0.0288,0.0199,0.63,0.316,0.377,116.986,4,Younger Than Yesterday,Real Estate,19,248520,2011-10-17
0.526,0.652,7,-8.24,1,0.036,0.00696,0.0037,0.318,0.25,79.964,4,Jit Trippin,Enderboybeats,33,135465,2022-03-05
0.575,0.691,5,-7.595,0,0.03,0.0377,0.563,0.0657,0.734,131.583,4,Ferus Gallery,Allah-Las,48,215973,2014-09-15
0.459,0.675,11,-9.293,0,0.0647,0.0834,1.54e-06,0.178,0.751,174.676,4,Out of the Wilderness,The Como Mamas,31,250426,2015-09-15
0.587,0.105,0,-15.329,0,0.0371,0.305,3.92e-05,0.118,0.292,88.608,4,Ellie's Love Theme,Isaac Hayes,15,195840,1999-01-01
0.56,0.717,6,-8.278,0,0.342,0.413,3.12e-06,0.362,0.298,78.477,4,Lyrical Exercise,Kanadizz,12,209156,2023-01-12
0.77,0.709,5,-12.005,0,0.0558,0.226,0.0148,0.0583,0.907,134.948,4,Losalamitoslatinfunklovesong,Gene Harris,43,190106,1974-11-21
0.798,0.474,3,-8.094,0,0.055,0.0722,0.78,0.137,0.408,96.055,4,Spring's Theme,Surprise Chef,31,229623,2022-10-14
0.281,0.782,4,-10.089,1,0.0509,0.000137,0.461,0.689,0.638,155.089,4,Public Image - Remastered,Public Image Ltd.,45,181440,1978
0.513,0.171,8,-17.904,1,0.0422,0.775,0.458,0.139,0.321,118.461,4,Lenny,Stevie Ray Vaughan,53,297373,1983
0.735,0.783,1,-6.577,1,0.0688,0.00416,2.23e-06,0.35,0.6,102.003,4,Betty (Get Money),Yung Gravy,66,145300,2022-10-28
0.538,0.612,2,-6.02,1,0.424,0.308,0.0,0.213,0.684,168.197,4,Potato Salad,"Tyler, The Creator",69,182493,2018-09-28
0.775,0.707,11,-8.652,1,0.331,0.0726,0.0,0.336,0.54,96.948,4,'Bout That Time,Large Professor,29,210493,2002-10-08
0.738,0.726,9,-6.25,0,0.261,0.0298,6.35e-06,0.101,0.736,95.868,4,The Grimey Way,Big Noyd,23,250200,2002-01-01
0.455,0.063,0,-21.191,0,0.0387,0.946,0.000131,0.1,0.208,125.392,4,One,Harry Nilsson,48,171906,1968-07-01
0.832,0.738,6,-2.695,1,0.467,0.256,1.19e-06,0.0915,0.812,94.092,4,Astronomy (8th Light),Black Star,51,203680,1998-09-29
0.682,0.647,8,-7.332,1,0.189,0.000693,5.97e-06,0.0693,0.529,181.86,4,Sugar Hill,AZ,48,249760,1995-10-10
0.709,0.825,9,-5.335,0,0.244,0.0626,0.0,0.294,0.776,92.563,4,The Turn,Method Man,24,181426,2004-01-01
0.344,0.447,6,-8.408,0,0.0254,0.173,0.723,0.12,0.242,88.678,4,You Would Have to Lose Your Mind,The Barr Brothers,42,381640,2017-10-13
0.772,0.298,7,-12.749,1,0.223,0.648,0.847,0.0986,0.416,83.003,4,Aegean Breeze,Jules Hiero,46,131420,2022-10-28
0.504,0.418,10,-8.935,1,0.029,0.38,0.0,0.107,0.576,114.301,4,Redemption Song,Joe Strummer,39,208293,2003-10-21
0.603,0.155,4,-12.669,1,0.046,0.979,2.37e-05,0.117,0.115,118.449,4,Necromancer,Joy Again,55,153573,2017-01-17
0.609,0.554,9,-7.801,1,0.0395,0.77,3.36e-05,0.672,0.28,90.098,4,The Breeze,Dr. Dog,28,239066,2008-01-01
0.393,0.879,0,-7.371,1,0.384,0.194,0.0,0.207,0.619,179.335,4,Emf,Big Shug,13,131573,2019-10-25
0.674,0.752,11,-4.073,1,0.333,0.552,0.0,0.787,0.236,145.076,4,Pt. 2,Kanye West,64,130293,2016-06-10
0.481,0.629,1,-7.199,1,0.0298,0.275,0.00345,0.124,0.579,169.544,4,Pine and Clover,Chad VanGaalen,29,225468,2017-09-08
0.496,0.847,4,-5.957,0,0.387,0.0368,0.0,0.8,0.662,120.686,5,More (feat. Kayne West),Rhymefest,24,252253,2006-07-10
0.431,0.2,0,-12.567,1,0.0263,0.469,0.000226,0.0995,0.044,86.505,4,'Til I Die - Alternate Mix,The Beach Boys,12,293720,1998-09-11
0.463,0.273,0,-15.364,0,0.074,0.907,0.000367,0.101,0.293,146.426,4,Day Dreaming,Aretha Franklin,56,239960,1972-01-24
0.393,0.55,2,-11.279,1,0.0361,0.203,0.0,0.0806,0.679,156.217,4,A Legend In Its Own Time,Smokey Robinson & The Miracles,16,201093,1969-01-01
0.742,0.684,9,-8.918,1,0.31,0.183,0.0,0.0765,0.601,83.053,4,Sunnyside,Finsta Bundy,12,235000,2020-02-13
0.395,0.892,4,-7.107,1,0.599,0.104,0.0,0.197,0.545,179.055,4,Pop the Trunk,Real Live,15,200066,1996-06-01
0.861,0.444,8,-8.202,1,0.338,0.116,0.0,0.0822,0.515,91.18,4,Land of the Lost,Cella Dwellas,18,279733,1996
0.816,0.471,10,-13.244,0,0.291,0.112,0.0,0.117,0.742,95.248,4,I Got It Made,Special Ed,43,221986,1989-05-29
0.622,0.865,7,-6.369,1,0.0531,0.0167,2.34e-05,0.0692,0.87,149.706,4,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",Glenn Frey,62,227800,2018-04-27
0.563,0.643,7,-7.152,1,0.301,0.193,0.0,0.701,0.722,79.144,4,From My Family To Yours (Dedication),Lost Boyz,10,311360,1997-01-01
0.823,0.813,7,-6.71,1,0.288,0.0359,0.0,0.0886,0.373,95.012,4,30 Hours,Kanye West,60,323302,2016-06-10
0.506,0.876,10,-8.299,0,0.425,0.0159,1.21e-06,0.27,0.611,81.162,4,Waterworld,Handsome Boy Modeling School,24,322266,1999-10-19
0.779,0.52,0,-9.064,1,0.0394,0.00504,0.736,0.162,0.476,107.056,4,Cherchez La Ghost,El Michels Affair,28,219960,2012-09-25
0.661,0.398,1,-9.746,0,0.0359,0.37,0.869,0.166,0.159,85.009,4,Running,Max Graef,30,256419,2014-04-07
0.879,0.413,1,-9.161,0,0.0575,0.816,0.221,0.318,0.869,109.988,4,Care For You,The Marías,59,156026,2020-10-16
0.61,0.513,9,-9.821,0,0.296,0.627,5.12e-06,0.139,0.475,72.967,4,eating starfruit,Mndsgn,11,171330,2014-07-08
0.837,0.379,1,-10.459,1,0.246,0.155,0.07,0.334,0.536,99.102,4,Strip Club - Instrumental,Jaylib,0,175480,2007
0.814,0.474,8,-6.817,1,0.105,0.757,0.0104,0.353,0.802,82.451,4,Splattitorium,The Pharcyde,33,178760,1995-01-01
