,"Wilde, Oscar","Machiavelli, Niccolò",Plato,"Russell, Bertrand","Locke, John","Nietzsche, Friedrich Wilhelm","Wittgenstein, Ludwig","Hesse, Hermann","Engels, Friedrich","Mill, John Stuart","Kant, Immanuel","Dewey, John","Pascal, Blaise",Aristotle,Boethius,"Spinoza, Benedictus de","Descartes, René","Emerson, Ralph Waldo","Hume, David","Schopenhauer, Arthur","Durkheim, Émile","James, William","Gobineau, Arthur, comte de"
nerves,0.0,0.0,0.0,0.0017321919869691103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
halting,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971912087757677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
erregung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004737923682763268,0.0,0.0,0.0
endloser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015793078942544225,0.0,0.0,0.0
revolt,0.0,0.0018787883670313837,0.0,0.0,0.0,0.0009202572618519233,0.0,0.0,0.0015740114147824013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008819515004674653,0.0,0.0
opus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
huddled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0,0.0
lilies,0.0009551124514953583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ousting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008495177223292685
muße,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01263446315403538,0.0,0.0,0.0
außendinge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015793078942544225,0.0,0.0,0.0
beatrice,0.0,0.0009393941835156919,0.0007329556473851911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
widely,0.0,0.0,0.0,0.0034643839739382206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
realm,0.0,0.0,0.0,0.0,0.0,0.0009202572618519233,0.0,0.0009119040635178226,0.0007870057073912006,0.0,0.0007989045262329867,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0010885595462357337,0.0
shakspeare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015337567631824604,0.0,0.0,0.0,0.0,0.0
undiminished,0.0,0.0,0.0,0.0008660959934845551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
select,0.0,0.0,0.0007329556473851911,0.0,0.0,0.0009202572618519233,0.0008971912087757677,0.0,0.0,0.0,0.0,0.004610151544469512,0.0,0.0,0.0,0.0,0.001703213003725838,0.0007668783815912302,0.0009679177075728187,0.0,0.0,0.0,0.0
diligently,0.0,0.0018787883670313837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0,0.0
bell,0.0019102249029907166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0010885595462357337,0.0
donation,0.0,0.0,0.0,0.0,0.0008688041563890435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catastrophe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007870057073912006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010885595462357337,0.003398070889317074
pueblo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026458545014023957,0.0,0.0
paphos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0,0.0
derived,0.0,0.0,0.0014659112947703822,0.007794863941360996,0.0026064124691671303,0.0018405145237038467,0.0,0.0,0.0,0.0025730823871145257,0.003994522631164933,0.0,0.0,0.0008395932739305692,0.0,0.0,0.0025548195055887573,0.0,0.005807506245436913,0.0,0.003527806001869861,0.0,0.0008495177223292685
owen,0.0,0.0,0.0,0.0,0.0008688041563890435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008395932739305692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harmony,0.0019102249029907166,0.0,0.00659660082646672,0.0017321919869691103,0.0,0.0,0.0,0.0,0.0007870057073912006,0.0008576941290381753,0.0023967135786989602,0.0018440606177878049,0.0,0.0,0.0,0.0,0.000851606501862919,0.003834391907956151,0.0,0.0,0.0,0.0,0.001699035444658537
sophistry,0.0,0.0,0.004397733884311147,0.0,0.0,0.0,0.0,0.0,0.0,0.0008576941290381753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profligate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doubted,0.0,0.0,0.0007329556473851911,0.0017321919869691103,0.0,0.0,0.0008971912087757677,0.0018238081270356451,0.0,0.0008576941290381753,0.0007989045262329867,0.0,0.0,0.0,0.0010446714713228532,0.0,0.001703213003725838,0.0007668783815912302,0.0019358354151456374,0.0,0.0,0.0,0.0
kreises,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015793078942544225,0.0,0.0,0.0
displayed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015740114147824013,0.0,0.0015978090524659734,0.0009220303088939024,0.0009520834997392788,0.0,0.0,0.0009258703626708408,0.0,0.0,0.0,0.0,0.0,0.0010885595462357337,0.0008495177223292685
armour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
correspond,0.0,0.0009393941835156919,0.0007329556473851911,0.017321919869691102,0.0,0.0,0.0,0.0,0.0015740114147824013,0.0,0.0023967135786989602,0.002766090926681707,0.0019041669994785575,0.0008395932739305692,0.0,0.0018517407253416816,0.0,0.003067513526364921,0.004839588537864093,0.0,0.006173660503272257,0.0,0.0008495177223292685
phoenix,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971912087757677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
workshop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015740114147824013,0.0,0.0,0.0009220303088939024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fullest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008576941290381753,0.0,0.0,0.0,0.0016791865478611384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agendum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007989045262329867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applicable,0.0,0.0,0.0029318225895407645,0.0,0.0008688041563890435,0.0009202572618519233,0.0,0.0,0.002361017122173602,0.0017153882580763506,0.0015978090524659734,0.0,0.0009520834997392788,0.0025187798217917077,0.0010446714713228532,0.0009258703626708408,0.001703213003725838,0.0,0.0038716708302912748,0.0,0.0008819515004674653,0.0021771190924714675,0.0
needeth,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971912087757677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knowingness,0.0,0.0009393941835156919,0.0,0.002598287980453665,0.0008688041563890435,0.0,0.0,0.0018238081270356451,0.0,0.0025730823871145257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017639030009349306,0.004354238184942935,0.0008495177223292685
builders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.000851606501862919,0.0,0.0,0.0,0.0,0.0,0.0
präsumtion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015793078942544225,0.0,0.0,0.0
refuge,0.0009551124514953583,0.0,0.0,0.0,0.0,0.0,0.0,0.0072952325081425805,0.0,0.0008576941290381753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloudy,0.0,0.0,0.0,0.0,0.0,0.0009202572618519233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exuberant,0.0,0.0,0.0,0.0,0.0,0.0009202572618519233,0.0008971912087757677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radiates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0,0.0
grain,0.0,0.0,0.0,0.0008660959934845551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0,0.0008495177223292685
dogmatism,0.0,0.0,0.0,0.0008660959934845551,0.0,0.0,0.0,0.0,0.0,0.0,0.00719014073609688,0.0,0.0009520834997392788,0.0,0.0,0.0,0.0,0.0,0.0009679177075728187,0.0015793078942544225,0.0,0.006531357277414402,0.0
woeful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ausgezeichnete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003158615788508845,0.0,0.0,0.0
whose,0.009551124514953583,0.0018787883670313837,0.005863645179081529,0.0017321919869691103,0.001737608312778087,0.00276077178555577,0.003588764835103071,0.0018238081270356451,0.006296045659129605,0.0051461647742290515,0.0,0.0018440606177878049,0.0009520834997392788,0.0008395932739305692,0.008357371770582826,0.0009258703626708408,0.006812852014903352,0.006901905434321072,0.0,0.0,0.0017639030009349306,0.007619916823650136,0.005097106333975611
goodbody,0.0009551124514953583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quiriniana,0.0,0.0,0.0,0.0,0.0,0.0,0.0008971912087757677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheeked,0.0009551124514953583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alters,0.0,0.0,0.0,0.0008660959934845551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009520834997392788,0.0,0.0,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0,0.0
acquired,0.0,0.021606066220860913,0.0,0.0017321919869691103,0.0026064124691671303,0.0,0.0017943824175515354,0.0,0.0055090399517384045,0.0017153882580763506,0.0,0.011064363706726829,0.0,0.003358373095722277,0.0,0.0,0.003406426007451676,0.0,0.0038716708302912748,0.0,0.0008819515004674653,0.0010885595462357337,0.0008495177223292685
arbeit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00631723157701769,0.0,0.0,0.0
phœnicians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008495177223292685
venturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015978090524659734,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0025548195055887573,0.0,0.0019358354151456374,0.0,0.0,0.0,0.0008495177223292685
chorus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007870057073912006,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greisen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003158615788508845,0.0,0.0,0.0
fail,0.0009551124514953583,0.0009393941835156919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008576941290381753,0.0,0.0,0.0009520834997392788,0.0008395932739305692,0.0,0.0,0.0025548195055887573,0.0,0.0,0.0,0.0,0.0,0.0008495177223292685
linked,0.0,0.0,0.0007329556473851911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clouded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020893429426457064,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0,0.0
get,0.003820449805981433,0.004696970917578459,0.0,0.0034643839739382206,0.003475216625556174,0.0009202572618519233,0.0,0.005471424381106936,0.0007870057073912006,0.0,0.0007989045262329867,0.004610151544469512,0.0009520834997392788,0.0,0.0010446714713228532,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0017639030009349306,0.0021771190924714675,0.0
hangs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alltäglichen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015793078942544225,0.0,0.0,0.0
avenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019358354151456374,0.0,0.0,0.0010885595462357337,0.0
rep,0.0,0.0,0.004397733884311147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dessen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009475847365526535,0.0,0.0,0.0
habes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015793078942544225,0.0,0.0,0.0
ta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004737923682763268,0.0,0.0,0.0
sklaven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015793078942544225,0.0,0.0,0.0
erregen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015793078942544225,0.0,0.0,0.0
tropf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00631723157701769,0.0,0.0,0.0
mystic,0.0,0.0,0.0021988669421555735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009520834997392789,0.0,0.0,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0017639030009349306,0.0010885595462357337,0.0
whirling,0.0,0.0,0.0007329556473851911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serfs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015740114147824013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lesson,0.0,0.0,0.0014659112947703822,0.0,0.0,0.0,0.0,0.0,0.0,0.0017153882580763506,0.0,0.0009220303088939024,0.0,0.0,0.0,0.0,0.0,0.004601270289547381,0.0,0.0,0.0,0.0,0.0
ausbildung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00631723157701769,0.0,0.0,0.0
locke,0.0,0.0,0.0,0.0,0.005212824938334261,0.0,0.0,0.0,0.0,0.0,0.0007989045262329867,0.0,0.0,0.0,0.0,0.0,0.0,0.0007668783815912302,0.0029037531227184563,0.0,0.0,0.0,0.0
disraeli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025485531669878054
scarlet,0.002865337354486075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfathomed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0,0.0
disciple,0.0,0.0,0.0007329556473851911,0.0,0.0,0.00276077178555577,0.0,0.0036476162540712903,0.0,0.0,0.003994522631164933,0.0018440606177878049,0.0,0.0041979663696528466,0.0020893429426457064,0.0,0.001703213003725838,0.005368148671138611,0.0009679177075728187,0.0,0.0,0.0,0.0008495177223292685
iohn,0.0,0.0,0.0,0.0,0.0008688041563890435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
detrimental,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007989045262329867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deferred,0.0,0.0009393941835156919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
named,0.0,0.0,0.0,0.0,0.0008688041563890435,0.0,0.0,0.0,0.0,0.0008576941290381753,0.0,0.0,0.0,0.0008395932739305692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intichiuma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017639030009349306,0.0,0.0
scaled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008495177223292685
unvarying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007989045262329867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009119040635178226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaudentius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blossom,0.004775562257476791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020893429426457064,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0,0.0
liberate,0.0,0.0018787883670313837,0.0,0.0,0.0008688041563890435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009520834997392788,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0008819515004674653,0.0,0.0
unglücksfälle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01895169473105307,0.0,0.0,0.0
engels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002361017122173602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enunciating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008576941290381753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008495177223292685
sighed,0.0009551124514953583,0.0,0.0,0.0,0.0,0.0,0.0008971912087757677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beaux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007870057073912006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
introduced,0.002865337354486075,0.0037575767340627675,0.0029318225895407645,0.0,0.003475216625556174,0.0018405145237038467,0.0017943824175515354,0.0,0.0055090399517384045,0.0017153882580763506,0.007989045262329866,0.0,0.003808333998957115,0.0109147125610974,0.0,0.0,0.000851606501862919,0.0023006351447736905,0.004839588537864093,0.0,0.0017639030009349306,0.0010885595462357337,0.004247588611646342
removes,0.0,0.0,0.0,0.0008660959934845551,0.003475216625556174,0.0,0.0,0.0009119040635178226,0.0,0.0008576941290381753,0.0007989045262329867,0.0009220303088939024,0.0019041669994785575,0.0,0.0,0.0,0.003406426007451676,0.0,0.0029037531227184563,0.0,0.0,0.0,0.0
dignity,0.0009551124514953583,0.0009393941835156919,0.0,0.0,0.0008688041563890435,0.0,0.0,0.0,0.0,0.0008576941290381753,0.0,0.0,0.0009520834997392788,0.0,0.00313401441396856,0.0,0.0,0.0,0.0,0.0,0.0008819515004674653,0.0,0.0
disputes,0.0,0.0009393941835156919,0.0014659112947703822,0.0,0.0,0.0009202572618519233,0.0,0.0009119040635178226,0.0,0.0017153882580763506,0.0007989045262329867,0.0,0.0,0.0008395932739305692,0.0010446714713228532,0.0,0.0025548195055887573,0.0015337567631824604,0.0038716708302912748,0.0,0.0008819515004674653,0.0,0.0008495177223292685
welcomed,0.0,0.0009393941835156919,0.0007329556473851911,0.0,0.0,0.0,0.0,0.0009119040635178226,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0,0.0,0.0010885595462357337,0.0008495177223292685
realizes,0.002865337354486075,0.0009393941835156919,0.0021988669421555735,0.002598287980453665,0.0,0.0,0.0,0.009119040635178226,0.0,0.0008576941290381753,0.0,0.0036881212355756097,0.0,0.0,0.0,0.0,0.001703213003725838,0.0015337567631824604,0.0,0.0,0.0017639030009349306,0.0010885595462357337,0.0
allenfalls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003158615788508845,0.0,0.0,0.0
character,0.0019102249029907166,0.007515153468125535,0.014659112947703822,0.002598287980453665,0.0,0.0036810290474076934,0.0008971912087757677,0.0,0.011018079903476809,0.009434635419419928,0.003994522631164933,0.006454212162257317,0.00761666799791423,0.029385764587569925,0.00940204324190568,0.0,0.001703213003725838,0.006901905434321072,0.0038716708302912748,0.0,0.027340496514491424,0.0021771190924714675,0.005946624056304879
mythical,0.0,0.0,0.0014659112947703822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017639030009349306,0.0,0.0
rhetoricians,0.0,0.0,0.004397733884311147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075563394653751234,0.0020893429426457064,0.0,0.000851606501862919,0.0,0.0,0.0015793078942544225,0.0,0.0,0.0
allowing,0.0,0.0009393941835156919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
those,0.009551124514953583,0.03851516152414337,0.0036647782369259555,0.009527055928330107,0.018244887284169915,0.012883601665926926,0.012560676922860748,0.005471424381106936,0.007083051366520806,0.033450071032488836,0.012782472419727787,0.01567451525119634,0.03046667199165692,0.013433492382889108,0.005223357356614266,0.014813925802733453,0.03321265357265384,0.006135027052729842,0.027101695812038924,0.0,0.0026458545014023957,0.00870847636988587,0.01104373039028049
anthony,0.0,0.0,0.0,0.0,0.0,0.00276077178555577,0.0008971912087757677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hostility,0.0,0.0009393941835156919,0.0,0.0,0.0,0.00828231535666731,0.0,0.0,0.0015740114147824013,0.0008576941290381753,0.0,0.0009220303088939024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008819515004674653,0.0,0.0
drink,0.0009551124514953583,0.0,0.0007329556473851911,0.0,0.001737608312778087,0.0,0.0017943824175515354,0.0009119040635178226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007668783815912302,0.0,0.0,0.0,0.0,0.0
poesie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010446714713228532,0.0,0.0,0.0,0.0,0.0015793078942544225,0.0,0.0,0.0
